timestamp,origin,destination,distance_m,duration_s
2026-05-14 13:10:44.944361,District 3,VNU HCM,21233.4,1391.3
2026-05-14 13:10:47.117226,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 13:10:48.963109,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 13:10:52.003059,Linh Trung,District 3,20439.7,1223.9
2026-05-14 13:10:53.848738,Landmark 81,District 1,5018.4,459.3
2026-05-14 13:10:55.704274,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:10:57.579674,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 13:10:59.466160,Pham Van Dong,District 5,12532.1,864.3
2026-05-14 13:11:01.370658,Binh Thanh,District 5,9381.1,616.1
2026-05-14 13:11:03.619065,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-14 13:11:05.436061,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 13:11:07.299093,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-14 13:11:09.231635,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 13:11:11.119786,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 13:11:13.267619,District 5,Linh Trung,23267.2,1430.4
2026-05-14 13:11:15.111613,VNU HCM,District 5,24713.5,1643.5
2026-05-14 13:11:16.986685,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 13:11:18.882896,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-14 13:11:20.789600,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 13:11:22.717272,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 13:11:24.665813,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 13:11:26.606452,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 13:11:28.468844,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 13:11:30.389925,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 13:11:32.248137,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 13:11:34.092036,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 13:11:35.950960,Landmark 81,District 1,5018.4,459.3
2026-05-14 13:11:37.819229,High Tech Park,VNU HCM,7746.7,584
2026-05-14 13:11:39.772002,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-14 13:11:41.677991,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-14 13:11:43.590342,Saigon Bridge,District 5,9489.5,674.2
2026-05-14 13:11:45.437289,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-14 13:11:47.351328,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 13:11:49.217009,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 13:11:51.090351,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-14 13:11:52.949225,VNU HCM,Pham Van Dong,17506.4,1036.7
2026-05-14 13:11:54.831322,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-14 13:11:56.682037,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-14 13:11:58.570226,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 13:12:00.527128,Thu Duc,District 5,16721.3,1096
2026-05-14 13:12:02.409288,VNU HCM,District 1,20246.6,1362
2026-05-14 13:12:04.321487,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-14 13:12:06.240385,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 13:12:08.175514,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 13:12:10.082299,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-14 13:12:11.952052,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 13:12:13.821929,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-14 13:12:15.807288,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 13:12:17.783925,District 3,Ben Thanh Market,2945,249.1
2026-05-14 13:12:19.702385,Hang Xanh,District 1,4749.1,413.4
2026-05-14 13:12:21.540437,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 13:12:23.359056,District 5,Landmark 81,8982.3,719.6
2026-05-14 13:12:25.206134,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 13:12:27.047428,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 13:12:28.903203,Linh Trung,Landmark 81,17136.9,1058.9
2026-05-14 13:12:30.761566,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 13:12:32.634077,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 13:12:34.456696,Thu Duc,District 1,13108.5,874.4
2026-05-14 13:12:36.358099,Pham Van Dong,VNU HCM,13296.3,989.7
2026-05-14 13:12:38.271280,District 1,Hang Xanh,4098.1,330.8
2026-05-14 13:12:40.159082,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 13:12:42.029876,Hang Xanh,District 1,4749.1,413.4
2026-05-14 13:12:43.913466,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 13:12:45.760816,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 13:12:47.629219,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 13:12:49.495817,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 13:12:51.351505,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-14 13:12:53.194269,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-14 13:12:55.049364,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 13:12:56.876047,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 13:12:58.734316,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 13:13:00.577304,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 13:13:02.493477,District 1,Suoi Tien,17120.6,1110
2026-05-14 13:13:04.351135,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 13:13:06.225363,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 13:13:08.240095,District 5,Ben Thanh Market,4909.9,378
2026-05-14 13:13:10.076699,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 13:13:11.910711,Hang Xanh,District 1,4749.1,413.4
2026-05-14 13:13:13.756558,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-14 13:13:15.676164,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 13:13:17.527211,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 13:13:19.628426,Thu Thiem Tunnel,Linh Trung,16733.2,1112.5
2026-05-14 13:13:21.486538,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 13:13:23.333072,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:13:25.146289,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-14 13:13:27.039239,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 13:13:28.942843,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 13:13:30.802575,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-14 13:13:32.666981,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 13:13:34.510233,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:13:36.376310,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 13:13:38.253808,Landmark 81,Pham Van Dong,6264,497.9
2026-05-14 13:13:40.073439,District 1,District 5,4868.2,397.4
2026-05-14 13:13:41.906249,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 13:13:43.854609,District 5,Eastern Bus Station,10191,704.9
2026-05-14 13:13:45.745249,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 13:13:47.803175,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-14 13:13:49.700391,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 13:13:51.560166,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 13:13:53.479185,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-14 13:13:55.314355,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 13:13:57.164351,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-14 13:13:59.049404,High Tech Park,District 1,18893.6,1221.7
2026-05-14 13:14:00.940672,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:14:02.800280,District 3,Eastern Bus Station,7484,500.9
2026-05-14 13:14:04.711193,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-14 13:14:06.572083,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 13:14:08.450757,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-14 13:14:10.327595,District 5,Landmark 81,8982.3,719.6
2026-05-14 13:14:12.223623,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 13:14:14.132676,Thu Duc,VNU HCM,8960.1,700.2
2026-05-14 13:14:16.021236,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 13:14:17.856610,District 1,Landmark 81,4579.7,422.4
2026-05-14 13:14:19.716858,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 13:14:21.593824,District 5,District 1,5848.2,458.1
2026-05-14 13:14:23.550696,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 13:14:25.472529,Binh Thanh,District 5,9381.1,616.1
2026-05-14 13:14:27.329559,Thu Duc,Landmark 81,11220.8,780.4
2026-05-14 13:14:29.185784,District 5,Binh Thanh,10100.7,703.3
2026-05-14 13:14:31.066567,Eastern Bus Station,District 1,7776.8,534.1
2026-05-14 13:14:33.214966,Linh Trung,District 3,20439.7,1223.9
2026-05-14 13:14:35.140363,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-14 13:14:37.022543,District 3,Binh Thanh,7393.7,499.3
2026-05-14 13:14:38.936080,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 13:14:40.787525,District 1,Landmark 81,4579.7,422.4
2026-05-14 13:14:42.764807,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 13:14:44.693531,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 13:14:46.521512,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 13:14:48.345094,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 13:14:50.850312,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-14 13:14:52.680338,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-14 13:14:54.501202,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 13:14:56.390485,Landmark 81,District 5,9386.9,799.1
2026-05-14 13:14:58.247906,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-14 13:15:00.095576,Binh Thanh,Linh Trung,16836.3,956.5
2026-05-14 13:15:01.945622,High Tech Park,District 1,18893.6,1221.7
2026-05-14 13:15:03.820359,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 13:15:05.690474,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 13:15:07.523217,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 13:15:09.376446,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
2026-05-14 13:15:11.465674,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-14 13:15:13.343632,Pham Van Dong,High Tech Park,11903.6,873.5
2026-05-14 13:15:15.197428,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:15:17.007214,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 13:15:18.829225,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 13:15:20.656245,Saigon Bridge,District 5,9489.5,674.2
2026-05-14 13:15:22.525660,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-14 13:15:24.384446,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 13:15:26.256664,Binh Thanh,District 3,6266.5,432.7
2026-05-14 13:15:28.127433,District 5,District 3,4436.2,365.6
2026-05-14 13:15:29.980832,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 13:15:31.809300,District 5,Eastern Bus Station,10191,704.9
2026-05-14 13:15:33.648273,Linh Trung,District 5,23554.3,1407.3
2026-05-14 13:15:35.539644,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 13:15:37.407981,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 13:15:39.254512,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-14 13:15:41.088488,Ben Thanh Market,Eastern Bus Station,7355.2,504.3
2026-05-14 13:15:42.876886,High Tech Park,District 5,23360.5,1503.2
2026-05-14 13:15:44.685162,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-14 13:15:46.496528,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 13:15:48.328617,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 13:15:50.182722,Thu Thiem Tunnel,Ben Thanh Market,3748.6,316
2026-05-14 13:15:52.021875,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-14 13:15:53.863538,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 13:15:55.689885,VNU HCM,District 5,24713.5,1643.5
2026-05-14 13:15:57.539807,Hang Xanh,District 3,6164,484.4
2026-05-14 13:15:59.401208,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 13:16:01.638512,Linh Trung,Thu Thiem Tunnel,21447.9,1351.4
2026-05-14 13:16:03.447382,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 13:16:05.273803,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 13:16:07.100132,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-14 13:16:08.924382,Eastern Bus Station,District 1,7776.8,534.1
2026-05-14 13:16:10.751753,Eastern Bus Station,District 1,7776.8,534.1
2026-05-14 13:16:12.599516,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-14 13:16:14.484431,Pham Van Dong,District 3,9714.3,671.6
2026-05-14 13:16:16.340652,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-14 13:16:18.202965,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 13:16:21.114370,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-14 13:16:22.994860,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-14 13:16:24.856788,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 13:16:26.681689,Hang Xanh,District 3,6164,484.4
2026-05-14 13:16:28.502794,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-14 13:16:30.389553,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-14 13:16:32.259332,Thu Duc,VNU HCM,8960.1,700.2
2026-05-14 13:16:34.092972,Eastern Bus Station,Binh Thanh,2943.7,178.3
2026-05-14 13:16:35.929421,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-14 13:16:37.794119,Thu Duc,High Tech Park,7567.5,584
2026-05-14 13:16:39.713733,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 13:16:41.558787,District 3,High Tech Park,19840.7,1275.1
2026-05-14 13:16:43.410870,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 13:16:45.250551,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-14 13:16:47.069811,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 13:16:48.890619,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-14 13:16:50.740568,Pham Van Dong,Saigon Bridge,6174.9,475
2026-05-14 13:16:52.591821,District 3,Thu Duc,12903.9,847
2026-05-14 13:16:54.438088,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 13:16:56.275215,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 13:16:58.106374,Pham Van Dong,Ben Thanh Market,9615.4,704.5
2026-05-14 13:16:59.931097,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:17:01.732089,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-14 13:17:03.581492,Ben Thanh Market,District 5,4415.5,354.2
2026-05-14 13:17:05.452342,Binh Thanh,Eastern Bus Station,3760,231
2026-05-14 13:17:07.910490,VNU HCM,District 1,20246.6,1362
2026-05-14 13:17:09.794247,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 13:17:11.631810,Eastern Bus Station,District 1,7776.8,534.1
2026-05-14 13:17:13.479568,Pham Van Dong,District 5,12532.1,864.3
2026-05-14 13:17:15.297935,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-14 13:17:17.194892,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-14 13:17:19.038771,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-14 13:17:20.867554,Linh Trung,Landmark 81,17136.9,1058.9
2026-05-14 13:17:22.689688,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-14 13:17:24.517942,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 13:17:26.343793,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-14 13:17:28.159674,District 1,VNU HCM,19848.6,1339.5
2026-05-14 13:17:30.018792,VNU HCM,Ben Thanh Market,20705.1,1410
2026-05-14 13:17:31.883801,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-14 13:17:33.703116,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 13:17:35.557984,District 3,Pham Van Dong,8176.1,576.3
2026-05-14 13:17:37.451975,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-14 13:17:39.269415,Binh Thanh,VNU HCM,17921.8,1143.4
2026-05-14 13:17:41.169813,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 13:17:43.002744,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 13:17:44.840632,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 13:17:46.719535,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 13:17:48.588109,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 13:17:50.429859,VNU HCM,District 1,20246.6,1362
2026-05-14 13:17:52.264218,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 13:17:54.086309,District 3,Binh Thanh,7393.7,499.3
2026-05-14 13:17:55.943645,Eastern Bus Station,District 1,7776.8,534.1
2026-05-14 13:17:57.799679,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 13:17:59.629800,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-14 13:18:01.578656,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 13:18:03.408355,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-14 13:18:05.289932,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-14 13:18:07.130295,District 1,Linh Trung,19674.3,1182.4
2026-05-14 13:18:08.987608,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 13:18:10.820625,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 13:18:12.652320,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 13:18:14.539643,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 13:18:16.385878,Linh Trung,Thu Thiem Tunnel,21447.9,1351.4
2026-05-14 13:18:18.214994,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 13:18:20.067442,Hang Xanh,Saigon Bridge,2376.2,231.6
2026-05-14 13:18:21.916528,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 13:18:23.771121,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 13:18:25.627558,High Tech Park,Tan Son Nhat Airport,21205.5,1475.1
2026-05-14 13:18:27.438318,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 13:18:29.263318,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 13:18:31.154167,High Tech Park,Thu Duc,7502.3,551.3
2026-05-14 13:18:32.963413,Suoi Tien,VNU HCM,3163.8,311.9
2026-05-14 13:18:34.790332,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-14 13:18:36.619762,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 13:18:38.428301,Thu Duc,Hang Xanh,9517,617.6
2026-05-14 13:18:40.297885,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-14 13:18:42.121858,Linh Trung,Thu Thiem Tunnel,21447.9,1351.4
2026-05-14 13:18:43.933718,VNU HCM,Linh Trung,5596,550.8
2026-05-14 13:18:45.772030,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 13:18:47.563921,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 13:18:49.391795,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 13:18:51.361210,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-14 13:18:53.200617,High Tech Park,Saigon Bridge,14451.5,887
2026-05-14 13:18:55.037102,High Tech Park,VNU HCM,7746.7,584
2026-05-14 13:18:56.875529,District 5,Binh Thanh,10100.7,703.3
2026-05-14 13:18:58.717969,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-14 13:19:00.567307,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 13:19:02.738522,Eastern Bus Station,Hang Xanh,4185.3,277.3
2026-05-14 13:19:04.550037,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 13:19:06.409999,District 3,VNU HCM,21233.4,1391.3
2026-05-14 13:19:08.239802,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 13:19:10.105365,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 13:19:11.977015,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 13:19:13.792392,District 3,Landmark 81,6275.4,515.6
2026-05-14 13:19:15.614859,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-14 13:19:17.434522,District 1,Thu Duc,12018,803
2026-05-14 13:19:19.236083,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 13:19:21.041146,Binh Thanh,Ben Thanh Market,5547.7,423.5
2026-05-14 13:19:22.848794,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 13:19:24.667139,District 5,Hang Xanh,7691,578.8
2026-05-14 13:19:26.518364,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 13:19:28.840024,Thu Thiem Tunnel,District 5,8066.2,624.2
2026-05-14 13:19:30.708711,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:19:32.528190,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-14 13:19:34.380481,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-14 13:19:36.217409,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-14 13:19:38.047406,VNU HCM,District 1,20246.6,1362
2026-05-14 13:19:39.863902,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 13:19:41.688028,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 13:19:43.557394,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 13:19:45.379062,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 13:19:47.232508,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 13:19:49.068203,Tan Son Nhat Airport,Hang Xanh,8221.7,700.7
2026-05-14 13:19:50.887235,High Tech Park,VNU HCM,7746.7,584
2026-05-14 13:19:52.731525,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-14 13:19:54.536441,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 13:19:56.381177,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 13:19:58.240069,District 1,Thu Duc,12018,803
2026-05-14 13:20:00.106793,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 13:20:01.946128,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-14 13:20:03.748921,District 1,Saigon Bridge,5010.8,397.6
2026-05-14 13:20:05.566643,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 13:20:07.445980,Thu Duc,Binh Thanh,8275.4,518.6
2026-05-14 13:20:09.292276,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 13:20:11.089755,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-14 13:20:12.973085,Ben Thanh Market,Eastern Bus Station,7355.2,504.3
2026-05-14 13:20:14.775390,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-14 13:20:16.648684,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-14 13:20:18.484817,District 1,Landmark 81,4579.7,422.4
2026-05-14 13:20:20.351066,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-14 13:20:22.196289,District 3,District 5,4479.7,346.9
2026-05-14 13:20:24.040322,Eastern Bus Station,Binh Thanh,2943.7,178.3
2026-05-14 13:20:25.864407,Thu Thiem Tunnel,Binh Thanh,8187.6,578
2026-05-14 13:20:27.690038,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 13:20:29.489927,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-14 13:20:31.319745,District 3,Eastern Bus Station,7484,500.9
2026-05-14 13:20:33.164637,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 13:20:34.981906,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 13:20:36.933070,Hang Xanh,Tan Son Nhat Airport,7975.1,672.6
2026-05-14 13:20:38.777010,High Tech Park,District 3,20245.9,1319.8
2026-05-14 13:20:40.589728,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-14 13:20:42.403430,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 13:20:44.264535,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-14 13:20:46.103187,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-14 13:20:47.937685,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 13:20:49.782566,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 13:20:51.642128,District 5,Landmark 81,8982.3,719.6
2026-05-14 13:20:53.472042,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-14 13:20:55.336491,District 5,High Tech Park,22547.7,1479.1
2026-05-14 13:20:57.176739,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 13:20:59.008030,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 13:21:00.801387,VNU HCM,District 3,21598.9,1460.1
2026-05-14 13:21:02.636683,VNU HCM,Linh Trung,5596,550.8
2026-05-14 13:21:05.488583,District 3,Eastern Bus Station,7484,500.9
2026-05-14 13:21:07.300068,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 13:21:09.157544,VNU HCM,District 5,24713.5,1643.5
2026-05-14 13:21:11.037720,Pham Van Dong,Binh Thanh,4086.2,286.9
