timestamp,time_label,src_name,dst_name,src_poi,dst_poi,travel_time_s,free_flow_time_s,traffic_delay_s,length_m,congestion_ratio
2026-07-29 09:42:50,rush_morning,Hang Xanh,High Tech Park,arterial,industrial,1821,0,190,15939,1.104
2026-07-29 09:42:50,rush_morning,Hang Xanh,VNU HCM,arterial,university,2102,0,0,16491,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,District 3,bridge,residential,1102,0,0,6391,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Landmark 81,bridge,commercial,393,0,0,2891,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Thu Duc,bridge,mixed,1119,0,0,9528,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Tan Son Nhat Airport,bridge,transport,2199,0,0,13963,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,District 5,bridge,residential,1717,0,104,11001,1.061
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Hang Xanh,bridge,arterial,230,0,0,1631,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Pham Van Dong,bridge,arterial,675,0,0,4882,1.0
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Eastern Bus Station,bridge,transport,694,0,0,4616,1.0
2026-07-29 09:42:50,rush_morning,Eastern Bus Station,District 1,transport,mixed,2000,0,484,7743,1.242
2026-07-29 09:42:50,rush_morning,Saigon Bridge,Thu Thiem Tunnel,bridge,transport,1233,0,156,7594,1.127
2026-07-29 09:42:50,rush_morning,Eastern Bus Station,Thu Duc,transport,mixed,662,0,0,5590,1.0
2026-07-29 09:42:50,rush_morning,Eastern Bus Station,Hang Xanh,transport,arterial,997,0,432,3350,1.433
2026-07-29 09:42:50,rush_morning,Eastern Bus Station,Landmark 81,transport,commercial,1155,0,0,5708,1.0
2026-07-29 09:42:50,rush_morning,Eastern Bus Station,Linh Trung,transport,industrial,1499,0,0,11775,1.0
2026-07-29 09:42:50,rush_morning,Eastern Bus Station,VNU HCM,transport,university,1777,0,0,14042,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Ben Thanh Market,transport,commercial,648,0,32,3776,1.049
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Tan Son Nhat Airport,transport,transport,2489,0,0,15798,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,District 3,transport,residential,1377,0,0,7179,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Linh Trung,transport,industrial,2062,0,0,19179,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Thu Duc,transport,mixed,1844,0,0,14812,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Hang Xanh,transport,arterial,955,0,0,6915,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Saigon Bridge,transport,bridge,727,0,0,5284,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,High Tech Park,transport,industrial,1898,0,0,18773,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,Pham Van Dong,transport,arterial,1399,0,0,10166,1.0
2026-07-29 09:42:50,rush_morning,Thu Thiem Tunnel,VNU HCM,transport,university,2271,0,0,20156,1.0
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Thu Duc,arterial,mixed,564,0,0,4783,1.0
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Tan Son Nhat Airport,arterial,transport,1980,0,162,12634,1.082
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Hang Xanh,arterial,arterial,1062,0,432,4013,1.407
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Landmark 81,arterial,commercial,1219,0,0,6371,1.0
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Suoi Tien,arterial,commercial,1431,0,0,12470,1.0
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Eastern Bus Station,arterial,transport,189,0,0,1182,1.0
2026-07-29 09:42:50,rush_morning,Pham Van Dong,Thu Thiem Tunnel,arterial,transport,2227,0,484,10996,1.217
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,District 1,commercial,mixed,314,0,0,1027,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,District 5,commercial,residential,950,0,0,4596,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,Thu Duc,commercial,mixed,1999,0,0,13332,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,High Tech Park,commercial,industrial,2265,0,0,19931,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,Binh Thanh,commercial,residential,1630,0,149,7853,1.091
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,Saigon Bridge,commercial,bridge,1062,0,0,6443,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,Thu Thiem Tunnel,commercial,transport,668,0,0,3859,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,Hang Xanh,commercial,arterial,1108,0,0,5435,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,Pham Van Dong,commercial,arterial,1554,0,0,8686,1.0
2026-07-29 09:48:29,rush_morning,Ben Thanh Market,VNU HCM,commercial,university,2649,0,0,21315,1.0
2026-07-29 09:48:29,rush_morning,District 1,Saigon Bridge,mixed,bridge,916,0,55,4904,1.06
2026-07-29 09:48:29,rush_morning,District 1,Eastern Bus Station,mixed,transport,1391,0,0,7666,1.0
2026-07-29 09:48:29,rush_morning,District 1,Landmark 81,mixed,commercial,883,0,55,4709,1.062
2026-07-29 09:48:29,rush_morning,District 1,Hang Xanh,mixed,arterial,927,0,0,4680,1.0
2026-07-29 09:48:29,rush_morning,District 1,Suoi Tien,mixed,commercial,2024,0,55,17048,1.027
2026-07-29 09:48:29,rush_morning,District 1,High Tech Park,mixed,industrial,2119,0,55,18392,1.026
2026-07-29 09:48:29,rush_morning,District 1,Thu Thiem Tunnel,mixed,transport,662,0,0,3813,1.0
2026-07-29 09:48:29,rush_morning,District 1,Pham Van Dong,mixed,arterial,1373,0,0,7931,1.0
2026-07-29 09:48:29,rush_morning,District 3,District 1,residential,mixed,991,0,0,3513,1.0
2026-07-29 09:48:29,rush_morning,District 3,Ben Thanh Market,residential,commercial,843,0,20,2922,1.024
2026-07-29 09:48:29,rush_morning,District 3,Landmark 81,residential,commercial,1176,0,77,6191,1.065
2026-07-29 09:48:29,rush_morning,District 3,Saigon Bridge,residential,bridge,1215,0,77,6386,1.063
2026-07-29 09:48:29,rush_morning,District 5,District 1,residential,mixed,1112,0,0,5152,1.0
2026-07-29 09:48:29,rush_morning,District 3,Thu Thiem Tunnel,residential,transport,1226,0,0,5578,1.0
2026-07-29 09:48:29,rush_morning,District 3,Suoi Tien,residential,commercial,2289,0,77,18502,1.034
2026-07-29 09:48:29,rush_morning,District 3,VNU HCM,residential,university,2767,0,77,21230,1.028
2026-07-29 09:48:29,rush_morning,District 5,District 3,residential,residential,1143,0,0,4495,1.0
2026-07-29 09:48:29,rush_morning,District 5,Suoi Tien,residential,commercial,2662,0,0,22882,1.0
2026-07-29 09:48:29,rush_morning,District 5,Landmark 81,residential,commercial,1527,0,0,10544,1.0
2026-07-29 09:48:29,rush_morning,District 5,Linh Trung,residential,industrial,2924,0,0,24633,1.0
2026-07-29 09:48:29,rush_morning,District 5,Thu Duc,residential,mixed,2673,0,157,15571,1.059
2026-07-29 09:48:29,rush_morning,District 5,Saigon Bridge,residential,bridge,1559,0,0,10738,1.0
2026-07-29 09:48:29,rush_morning,District 5,Thu Thiem Tunnel,residential,transport,1098,0,192,6143,1.175
2026-07-29 09:48:29,rush_morning,Binh Thanh,Tan Son Nhat Airport,residential,transport,1995,0,0,12384,1.0
2026-07-29 09:48:29,rush_morning,District 5,Eastern Bus Station,residential,transport,2244,0,157,10659,1.07
2026-07-29 09:48:29,rush_morning,Binh Thanh,Ben Thanh Market,residential,commercial,1391,0,156,6387,1.112
2026-07-29 09:48:29,rush_morning,Binh Thanh,Hang Xanh,residential,arterial,333,0,133,891,1.399
2026-07-29 09:48:29,rush_morning,Binh Thanh,Thu Duc,residential,mixed,1018,0,0,8158,1.0
2026-07-29 09:48:29,rush_morning,Binh Thanh,Suoi Tien,residential,commercial,1781,0,156,15155,1.088
2026-07-29 09:48:29,rush_morning,Binh Thanh,Linh Trung,residential,industrial,1865,0,0,14343,1.0
2026-07-29 09:48:29,rush_morning,Binh Thanh,High Tech Park,residential,industrial,1878,0,156,16499,1.083
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,District 3,transport,residential,1485,0,0,10461,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Landmark 81,transport,commercial,2274,0,0,14208,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Suoi Tien,transport,commercial,2997,0,0,22503,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Ben Thanh Market,transport,commercial,2354,0,325,12323,1.138
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,District 5,transport,residential,2163,0,0,11801,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Eastern Bus Station,transport,transport,1771,0,0,13125,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Saigon Bridge,transport,bridge,2312,0,0,14402,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Thu Thiem Tunnel,transport,transport,2749,0,325,14815,1.118
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,Hang Xanh,transport,arterial,2018,0,0,12610,1.0
2026-07-29 09:48:29,rush_morning,Tan Son Nhat Airport,VNU HCM,transport,university,3229,0,0,25162,1.0
2026-07-29 09:48:29,rush_morning,Landmark 81,Eastern Bus Station,commercial,transport,823,0,0,5290,1.0
2026-07-29 09:48:29,rush_morning,Landmark 81,Binh Thanh,commercial,residential,892,0,166,4722,1.186
2026-07-29 09:48:29,rush_morning,Landmark 81,High Tech Park,commercial,industrial,1557,0,0,14465,1.0
2026-07-29 09:48:29,rush_morning,Landmark 81,Linh Trung,commercial,industrial,1799,0,240,14883,1.133
2026-07-29 09:48:29,rush_morning,Landmark 81,VNU HCM,commercial,university,2007,0,240,15860,1.12
2026-07-29 09:48:29,rush_morning,Landmark 81,Pham Van Dong,commercial,arterial,804,0,0,5556,1.0
2026-07-29 09:48:29,rush_morning,Landmark 81,Thu Thiem Tunnel,commercial,transport,1137,0,0,7765,1.0
2026-07-29 09:48:29,rush_morning,Thu Duc,District 1,mixed,mixed,2147,0,0,15811,1.0
2026-07-29 09:48:29,rush_morning,Thu Duc,Ben Thanh Market,mixed,commercial,2216,0,0,16420,1.0
2026-07-29 09:48:29,rush_morning,Thu Duc,District 5,mixed,residential,2936,0,205,19871,1.07
2026-07-29 09:48:29,rush_morning,Thu Duc,Pham Van Dong,mixed,arterial,777,0,0,6188,1.0
2026-07-29 09:48:29,rush_morning,Thu Duc,High Tech Park,mixed,industrial,1081,0,0,7558,1.0
2026-07-29 09:48:29,rush_morning,Thu Duc,Suoi Tien,mixed,commercial,1017,0,0,8297,1.0
2026-07-29 09:48:29,rush_morning,Thu Duc,VNU HCM,mixed,university,1286,0,0,9063,1.0
2026-07-29 09:48:29,rush_morning,Linh Trung,District 1,industrial,mixed,2848,0,250,18552,1.088
2026-07-29 09:48:29,rush_morning,Linh Trung,Suoi Tien,industrial,commercial,571,0,0,3549,1.0
2026-07-29 09:48:29,rush_morning,Linh Trung,Tan Son Nhat Airport,industrial,transport,2996,0,143,21958,1.048
2026-07-29 09:48:29,rush_morning,Linh Trung,Binh Thanh,industrial,residential,1766,0,143,12527,1.081
2026-07-29 09:48:29,rush_morning,Linh Trung,District 3,industrial,residential,2992,0,143,18731,1.048
2026-07-29 09:48:29,rush_morning,Linh Trung,District 5,industrial,residential,3545,0,455,22611,1.128
2026-07-29 09:48:29,rush_morning,Linh Trung,Eastern Bus Station,industrial,transport,1469,0,143,10572,1.097
2026-07-29 09:48:29,rush_morning,Linh Trung,Saigon Bridge,industrial,bridge,2016,0,250,13570,1.124
2026-07-29 09:48:29,rush_morning,Suoi Tien,Binh Thanh,commercial,residential,2069,0,143,15120,1.069
2026-07-29 09:48:29,rush_morning,Linh Trung,Pham Van Dong,industrial,arterial,1597,0,143,11404,1.09
2026-07-29 09:48:29,rush_morning,Suoi Tien,District 5,commercial,residential,3566,0,455,23279,1.128
2026-07-29 09:48:29,rush_morning,Suoi Tien,Thu Duc,commercial,mixed,1142,0,0,7294,1.0
2026-07-29 09:48:29,rush_morning,Suoi Tien,Linh Trung,commercial,industrial,638,0,0,3441,1.0
2026-07-29 09:48:29,rush_morning,Suoi Tien,High Tech Park,commercial,industrial,867,0,0,6196,1.0
2026-07-29 09:48:29,rush_morning,Suoi Tien,Hang Xanh,commercial,arterial,2044,0,250,15288,1.122
2026-07-29 09:48:29,rush_morning,Suoi Tien,Landmark 81,commercial,commercial,2209,0,250,16548,1.113
2026-07-29 09:48:29,rush_morning,High Tech Park,Linh Trung,industrial,industrial,866,0,0,6774,1.0
2026-07-29 09:48:29,rush_morning,High Tech Park,Thu Duc,industrial,mixed,1029,0,0,7490,1.0
2026-07-29 09:48:29,rush_morning,High Tech Park,Ben Thanh Market,industrial,commercial,2286,0,134,18764,1.059
2026-07-29 09:48:29,rush_morning,High Tech Park,Binh Thanh,industrial,residential,1895,0,0,14559,1.0
2026-07-29 09:48:29,rush_morning,High Tech Park,District 5,industrial,residential,2836,0,134,22909,1.047
2026-07-29 09:48:29,rush_morning,High Tech Park,VNU HCM,industrial,university,1104,0,0,6959,1.0
2026-07-29 09:48:29,rush_morning,High Tech Park,Saigon Bridge,industrial,bridge,1802,0,250,14433,1.139
2026-07-29 09:48:29,rush_morning,High Tech Park,Thu Thiem Tunnel,industrial,transport,2287,0,134,19697,1.059
2026-07-29 09:48:29,rush_morning,High Tech Park,Hang Xanh,industrial,arterial,1917,0,250,15483,1.13
2026-07-29 09:48:29,rush_morning,High Tech Park,Pham Van Dong,industrial,arterial,1720,0,0,13436,1.0
2026-07-29 09:48:29,rush_morning,VNU HCM,Linh Trung,university,industrial,636,0,0,3785,1.0
2026-07-29 09:48:29,rush_morning,VNU HCM,Thu Duc,university,mixed,1244,0,0,9615,1.0
2026-07-29 09:48:29,rush_morning,VNU HCM,Binh Thanh,university,residential,2124,0,0,17499,1.0
2026-07-29 09:48:29,rush_morning,VNU HCM,Tan Son Nhat Airport,university,transport,3354,0,0,26929,1.0
2026-07-29 09:48:29,rush_morning,VNU HCM,Landmark 81,university,commercial,2313,0,250,18868,1.108
2026-07-29 09:48:29,rush_morning,VNU HCM,Pham Van Dong,university,arterial,1956,0,0,16376,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,Binh Thanh,arterial,residential,613,0,166,2559,1.271
2026-07-29 09:48:29,rush_morning,Hang Xanh,District 1,arterial,mixed,1146,0,0,4710,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,District 3,arterial,residential,1171,0,0,6928,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,Tan Son Nhat Airport,arterial,transport,2069,0,0,12714,1.0
2026-07-29 09:48:29,rush_morning,VNU HCM,Thu Thiem Tunnel,university,transport,2972,0,250,23623,1.084
2026-07-29 09:48:29,rush_morning,Hang Xanh,District 5,arterial,residential,1872,0,0,10708,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,Pham Van Dong,arterial,arterial,525,0,0,3392,1.0
2026-07-29 09:48:29,rush_morning,Saigon Bridge,District 1,bridge,mixed,969,0,0,5512,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,Thu Thiem Tunnel,arterial,transport,1309,0,0,7301,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,High Tech Park,arterial,industrial,1731,0,0,15939,1.0
2026-07-29 09:48:29,rush_morning,Hang Xanh,Linh Trung,arterial,industrial,1817,0,0,14223,1.0
2026-07-29 09:48:29,rush_morning,Saigon Bridge,Binh Thanh,bridge,residential,760,0,166,4049,1.218
2026-07-29 09:48:29,rush_morning,Saigon Bridge,Thu Duc,bridge,mixed,1117,0,0,9528,1.0
2026-07-29 09:48:29,rush_morning,Saigon Bridge,District 3,bridge,residential,1095,0,0,7675,1.0
2026-07-29 09:48:29,rush_morning,Saigon Bridge,District 5,bridge,residential,1639,0,0,11001,1.0
2026-07-29 09:48:29,rush_morning,Saigon Bridge,Linh Trung,bridge,industrial,1909,0,158,16953,1.083
2026-07-29 09:48:29,rush_morning,Saigon Bridge,Hang Xanh,bridge,arterial,229,0,0,1631,1.0
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,Binh Thanh,transport,residential,569,0,185,2474,1.325
2026-07-29 09:48:29,rush_morning,Saigon Bridge,Eastern Bus Station,bridge,transport,691,0,0,4616,1.0
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,Tan Son Nhat Airport,transport,transport,1740,0,0,11936,1.0
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,District 5,transport,residential,2380,0,30,11288,1.013
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,Landmark 81,transport,commercial,1183,0,314,5303,1.265
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,Thu Duc,transport,mixed,662,0,0,5590,1.0
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,Hang Xanh,transport,arterial,852,0,292,3350,1.343
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,Suoi Tien,transport,commercial,1534,0,0,13276,1.0
2026-07-29 09:48:29,rush_morning,Eastern Bus Station,High Tech Park,transport,industrial,1700,0,0,13060,1.0
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,District 1,transport,mixed,672,0,0,3862,1.0
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,Landmark 81,transport,commercial,690,0,0,5090,1.0
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,District 5,transport,residential,1160,0,0,7902,1.0
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,Binh Thanh,transport,residential,1510,0,193,9333,1.128
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,Linh Trung,transport,industrial,2076,0,0,17824,1.0
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,High Tech Park,transport,industrial,1901,0,0,17403,1.0
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,Saigon Bridge,transport,bridge,723,0,0,5284,1.0
2026-07-29 09:48:29,rush_morning,Pham Van Dong,District 1,arterial,mixed,2139,0,549,8406,1.257
2026-07-29 09:48:29,rush_morning,Thu Thiem Tunnel,VNU HCM,transport,university,2280,0,0,18787,1.0
2026-07-29 09:48:29,rush_morning,Pham Van Dong,Ben Thanh Market,arterial,commercial,1952,0,365,8599,1.187
2026-07-29 09:48:29,rush_morning,Pham Van Dong,Thu Duc,arterial,mixed,564,0,0,4783,1.0
2026-07-29 09:48:29,rush_morning,Pham Van Dong,Suoi Tien,arterial,commercial,1431,0,0,12470,1.0
2026-07-29 09:48:29,rush_morning,Pham Van Dong,Landmark 81,arterial,commercial,1296,0,365,5966,1.282
2026-07-29 09:48:29,rush_morning,Pham Van Dong,Linh Trung,arterial,industrial,1398,0,0,10968,1.0
2026-07-29 09:48:29,rush_morning,Pham Van Dong,VNU HCM,arterial,university,1676,0,0,13235,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,District 1,commercial,mixed,313,0,0,1027,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,District 3,commercial,residential,812,0,0,2979,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,District 5,commercial,residential,950,0,0,4596,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,Tan Son Nhat Airport,commercial,transport,2257,0,72,12512,1.032
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,Linh Trung,commercial,industrial,2451,0,0,20338,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,Saigon Bridge,commercial,bridge,1058,0,0,6443,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,Hang Xanh,commercial,arterial,1130,0,28,5435,1.025
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,Eastern Bus Station,commercial,transport,1593,0,28,8421,1.018
2026-07-29 09:54:07,rush_morning,District 1,District 3,mixed,residential,924,0,0,3546,1.0
2026-07-29 09:54:07,rush_morning,Ben Thanh Market,VNU HCM,commercial,university,2657,0,0,21315,1.0
2026-07-29 09:54:07,rush_morning,District 1,Landmark 81,mixed,commercial,834,0,0,4709,1.0
2026-07-29 09:54:07,rush_morning,District 1,Eastern Bus Station,mixed,transport,1389,0,0,7666,1.0
2026-07-29 09:54:07,rush_morning,District 1,Tan Son Nhat Airport,mixed,transport,2118,0,100,12124,1.047
2026-07-29 09:54:07,rush_morning,District 1,High Tech Park,mixed,industrial,2076,0,0,18392,1.0
2026-07-29 09:54:07,rush_morning,District 1,Linh Trung,mixed,industrial,2207,0,0,18799,1.0
2026-07-29 09:54:07,rush_morning,District 1,Thu Thiem Tunnel,mixed,transport,944,0,289,3813,1.306
2026-07-29 09:54:07,rush_morning,District 3,District 1,residential,mixed,1104,0,0,3789,1.0
2026-07-29 09:54:07,rush_morning,District 3,Ben Thanh Market,residential,commercial,925,0,120,2922,1.13
2026-07-29 09:54:07,rush_morning,District 1,Pham Van Dong,mixed,arterial,1371,0,0,7931,1.0
2026-07-29 09:54:07,rush_morning,District 3,Binh Thanh,residential,residential,1394,0,0,6015,1.0
2026-07-29 09:54:07,rush_morning,District 3,Eastern Bus Station,residential,transport,1553,0,0,7955,1.0
2026-07-29 09:54:07,rush_morning,District 3,Saigon Bridge,residential,bridge,1200,0,0,6385,1.0
2026-07-29 09:54:07,rush_morning,District 5,Ben Thanh Market,residential,commercial,1022,0,0,4744,1.0
2026-07-29 09:54:07,rush_morning,District 3,Suoi Tien,residential,commercial,2288,0,0,18501,1.0
2026-07-29 09:54:07,rush_morning,District 3,High Tech Park,residential,industrial,2380,0,0,19846,1.0
2026-07-29 09:54:07,rush_morning,District 5,Tan Son Nhat Airport,residential,transport,2248,0,0,13067,1.0
2026-07-29 09:54:07,rush_morning,District 5,District 3,residential,residential,1143,0,11,4557,1.01
2026-07-29 09:54:07,rush_morning,District 5,Landmark 81,residential,commercial,1649,0,129,10544,1.078
2026-07-29 09:54:07,rush_morning,District 5,Thu Duc,residential,mixed,2677,0,77,16388,1.029
2026-07-29 09:54:07,rush_morning,District 5,Binh Thanh,residential,residential,2187,0,77,10908,1.035
2026-07-29 09:54:07,rush_morning,Binh Thanh,District 1,residential,mixed,1326,0,133,5284,1.1
2026-07-29 09:54:07,rush_morning,District 5,Saigon Bridge,residential,bridge,1681,0,129,10738,1.077
2026-07-29 09:54:07,rush_morning,Binh Thanh,Tan Son Nhat Airport,residential,transport,1989,0,0,12384,1.0
2026-07-29 09:54:07,rush_morning,District 5,Eastern Bus Station,residential,transport,2279,0,77,10871,1.034
